isbn13	titulo	link_detalle	link_imagen	materia	autor	editorial	fecha_pub	id_coleccion	autor_principal	link_indice	link_resenya	precio	tipo_iva	paginas
9788498763881	La extensión subjetiva de la cosa juzgada en el proceso civil	http://www.tirant.com/detalle?articulo=9788498763881	http://www.tirant.com/portadas/9788498763881.jpg	0100000000|0105000000|0105050000|0100000000|0117000000|0117010000|	|Pablo Grande Seara	Tirant lo Blanch	05/2009	39	Pablo Grande Seara	http://www.tirant.com/indexes/9788498763881.txt	http://www.tirant.com/resenyas/9788498763881-resenya.txt	25.00	3	499
9788498764857	Protocolos sobre incapacidad temporal	http://www.tirant.com/detalle?articulo=9788498764857	http://www.tirant.com/portadas/9788498764857.jpg	0100000000|0104000000|0104100000|0100000000|0117000000|0117010000|	|José Francisco Blasco Lahoz	Tirant lo Blanch	05/2009	2682	José Francisco Blasco Lahoz	http://www.tirant.com/indexes/9788498764857.txt	http://www.tirant.com/resenyas/9788498764857-resenya.txt	10.00	3	116
9788498764789	Geopolítica y Gobierno del territorio en España	http://www.tirant.com/detalle?articulo=9788498764789	http://www.tirant.com/portadas/9788498764789.jpg	0200000000|0204000000|0200000000|0215000000|0300000000|0302000000|0302020000|0302020200|0300000000|0319000000|	|Joan Romero	Tirant lo Blanch	05/2009	2633	Joan Romero	http://www.tirant.com/indexes/9788498764789.txt	http://www.tirant.com/resenyas/9788498764789-resenya.txt	15.00	3	273
9788498764970	I Congreso de Prevención y Represión del Blanqueo de Dinero	http://www.tirant.com/detalle?articulo=9788498764970	http://www.tirant.com/portadas/9788498764970.jpg	0100000000|0103000000|0103070000|0103070300|0100000000|0117000000|0117010000|	|Miguel Abel Souto |Nielson Sánchez Stewart |y otros	Tirant lo Blanch	05/2004	51	Miguel Abel Souto	http://www.tirant.com/indexes/9788498764970.txt	http://www.tirant.com/resenyas/9788498764970-resenya.txt	20.00	3	334
9788498764826	El expediente de regulación de empleo en el concurso de acreedores	http://www.tirant.com/detalle?articulo=9788498764826	http://www.tirant.com/portadas/9788498764826.jpg	0100000000|0101000000|0101280000|0100000000|0104000000|0104060000|0100000000|0117000000|0117010000|	|María del Carmen de Vivero de Porras	Tirant lo Blanch	05/2009	2708	María del Carmen de Vivero de Porras	http://www.tirant.com/indexes/9788498764826.txt	http://www.tirant.com/resenyas/9788498764826-resenya.txt	13.00	3	205
9788498764833	Los Expedientes de Regulación de Empleo	http://www.tirant.com/detalle?articulo=9788498764833	http://www.tirant.com/portadas/9788498764833.jpg	0100000000|0104000000|0104060000|0100000000|0117000000|0117010000|	|Ángel Blasco Pellicer	Tirant lo Blanch	05/2009	62	Ángel Blasco Pellicer	http://www.tirant.com/indexes/9788498764833.txt	http://www.tirant.com/resenyas/9788498764833-resenya.txt	25.00	3	605
9788498764963	La identificación del imputado	http://www.tirant.com/detalle?articulo=9788498764963	http://www.tirant.com/portadas/9788498764963.jpg	0100000000|0105000000|0105010000|0100000000|0117000000|0117010000|	|Helena Soleto Muñoz	Tirant lo Blanch	05/2009	62	Helena Soleto Muñoz	http://www.tirant.com/indexes/9788498764963.txt	http://www.tirant.com/resenyas/9788498764963-resenya.txt	15.00	3	243
9788498764888	Elección de Foro en el transporte internacional	http://www.tirant.com/detalle?articulo=9788498764888	http://www.tirant.com/portadas/9788498764888.jpg	0100000000|0101000000|0101270000|0100000000|0117000000|0117010000|	|Alejandro Carballo Leyda	Tirant lo Blanch	05/2009	2580	Alejandro Carballo Leyda	http://www.tirant.com/indexes/9788498764888.txt	http://www.tirant.com/resenyas/9788498764888-resenya.txt	15.00	3	207
9788498764796	La calificación del concurso de acreedores	http://www.tirant.com/detalle?articulo=9788498764796	http://www.tirant.com/portadas/9788498764796.jpg	0100000000|0101000000|0101280000|0100000000|0117000000|0117010000|	|Manuel Díaz Martínez |Eduardo Gómez Soler	Tirant lo Blanch	05/2009	2708	Manuel Díaz Martínez	http://www.tirant.com/indexes/9788498764796.txt	http://www.tirant.com/resenyas/9788498764796-resenya.txt	13.00	3	249
9788498761658	La Cientificidad del Diseño Inteligente	http://www.tirant.com/detalle?articulo=9788498761658	http://www.tirant.com/portadas/9788498761658.jpg	0100000000|0105000000|0105010000|0100000000|0111000000|0111030000|0100000000|0117000000|0117010000|0200000000|0209000000|	|Vicente Manuel Claramonte Sanz	Tirant lo Blanch	05/2009	47	Vicente Manuel Claramonte Sanz	http://www.tirant.com/indexes/9788498761658.txt	http://www.tirant.com/resenyas/9788498761658-resenya.txt	25.00	3	414
9788498764543	La Administración de Justicia en las Comunidades Autónomas	http://www.tirant.com/detalle?articulo=9788498764543	http://www.tirant.com/portadas/9788498764543.jpg	0100000000|0102000000|0102050000|0100000000|0117000000|0117010000|	|Alberto Saiz Garitaonandia	Tirant lo Blanch	05/2009	39	Alberto Saiz Garitaonandia	http://www.tirant.com/indexes/9788498764543.txt	http://www.tirant.com/resenyas/9788498764543-resenya.txt	25.00	3	407
9788498764925	El derecho de desistimiento del consumidor	http://www.tirant.com/detalle?articulo=9788498764925	http://www.tirant.com/portadas/9788498764925.jpg	0100000000|0101000000|0101240000|0100000000|0117000000|0117010000|	|Iris Beluche Rincón	Tirant lo Blanch	05/2009	42	Iris Beluche Rincón	http://www.tirant.com/indexes/9788498764925.txt	http://www.tirant.com/resenyas/9788498764925-resenya.txt	10.00	3	104
9788498764918	La oferta en los contratos con consumidores	http://www.tirant.com/detalle?articulo=9788498764918	http://www.tirant.com/portadas/9788498764918.jpg	0100000000|0101000000|0101240000|0100000000|0117000000|0117010000|	|Jorge Sirvent Garcia	Tirant lo Blanch	05/2009	42	Jorge Sirvent Garcia	http://www.tirant.com/indexes/9788498764918.txt	http://www.tirant.com/resenyas/9788498764918-resenya.txt	10.00	3	74
9788498764369	El contrato de garaje y la responsabilidad derivada del mismo	http://www.tirant.com/detalle?articulo=9788498764369	http://www.tirant.com/portadas/9788498764369.jpg	0100000000|0101000000|0101080000|0101080200|0100000000|0101000000|0101080000|0101080400|0100000000|0117000000|0117010000|	|Francesc Martí Adell	Tirant lo Blanch	05/2009	2689	Francesc Martí Adell	http://www.tirant.com/indexes/9788498764369.txt	http://www.tirant.com/resenyas/9788498764369-resenya.txt	10.00	3	90
9788498761795	El liticonsorcio	http://www.tirant.com/detalle?articulo=9788498761795	http://www.tirant.com/portadas/9788498761795.jpg	0100000000|0105000000|0105050000|0100000000|0117000000|0117010000|	|Raquel López Jiménez	Tirant lo Blanch	05/2009	39	Raquel López Jiménez	http://www.tirant.com/indexes/9788498761795.txt	http://www.tirant.com/resenyas/9788498761795-resenya.txt	18.00	3	261
9788498763126	Retos del Derecho en el Siglo XXI	http://www.tirant.com/detalle?articulo=9788498763126	http://www.tirant.com/portadas/9788498763126.jpg	0100000000|0101000000|0101020000|0100000000|0102000000|0102010000|0100000000|0103000000|0103010000|0100000000|0106000000|0106010000|0100000000|0107000000|0107010000|0100000000|0109000000|0109010000|0100000000|0117000000|0117010000|	|Francisco Manuel García Costa |Magnolia Pardo López |y otros	Tirant lo Blanch	05/2009	51	Francisco Manuel García Costa	http://www.tirant.com/indexes/9788498763126.txt	http://www.tirant.com/resenyas/9788498763126-resenya.txt	30.00	3	547
9788498764949	El acceso al empleo público en régimen laboral	http://www.tirant.com/detalle?articulo=9788498764949	http://www.tirant.com/portadas/9788498764949.jpg	0100000000|0104000000|0104050000|0100000000|0117000000|0117010000|	|Juan Bautista Vivero Serrano	Tirant lo Blanch	05/2009	39	Juan Bautista Vivero Serrano	http://www.tirant.com/indexes/9788498764949.txt	http://www.tirant.com/resenyas/9788498764949-resenya.txt	15.00	3	257
9788498762112	XI Congreso Internacional de Turismo Universidad Empresa	http://www.tirant.com/detalle?articulo=9788498762112	http://www.tirant.com/portadas/9788498762112.jpg	0100000000|0102000000|0102190000|0100000000|0117000000|0117010000|	|Diego López |y otros	Tirant lo Blanch	05/2009	51	Diego López	http://www.tirant.com/indexes/9788498762112.txt	http://www.tirant.com/resenyas/9788498762112-resenya.txt	30.00	3	644
9788498764895	El delito de terrorismo urbano o de baja intensidad Análisis del artículo 577 CP	http://www.tirant.com/detalle?articulo=9788498764895	http://www.tirant.com/portadas/9788498764895.jpg	0100000000|0103000000|0103060000|0103060100|0100000000|0117000000|0117010000|	|Juan Fernández Requena	Tirant lo Blanch	05/2009	63	Juan Fernández Requena	http://www.tirant.com/indexes/9788498764895.txt	http://www.tirant.com/resenyas/9788498764895-resenya.txt	13.00	3	234
9788498764376	La reducción del capital social en la sociedad de responsabilidad limitada	http://www.tirant.com/detalle?articulo=9788498764376	http://www.tirant.com/portadas/9788498764376.jpg	0100000000|0101000000|0101170000|0101170100|0100000000|0117000000|0117010000|	|Rafael Bonardell Lenzano |Ricardo Cabanas Trejo	Tirant lo Blanch	05/2009	2580	Rafael Bonardell Lenzano	http://www.tirant.com/indexes/9788498764376.txt	http://www.tirant.com/resenyas/9788498764376-resenya.txt	10.00	3	157
9788498764864	La información territorial asociada a las bases gráficas registrales	http://www.tirant.com/detalle?articulo=9788498764864	http://www.tirant.com/portadas/9788498764864.jpg	0100000000|0101000000|0101100000|0100000000|0117000000|0117010000|	|Óscar Germán Vázquez Asenjo	Tirant lo Blanch	05/2009	39	Óscar Germán Vázquez Asenjo	http://www.tirant.com/indexes/9788498764864.txt	http://www.tirant.com/resenyas/9788498764864-resenya.txt	13.00	3	196
9788498764956	La tragedia y la justicia penal	http://www.tirant.com/detalle?articulo=9788498764956	http://www.tirant.com/portadas/9788498764956.jpg	0100000000|0103000000|0103050000|0103050100|0100000000|0117000000|0117010000|	|Josep Tamarit Sumalla	Tirant lo Blanch	05/2009	2584	Josep Tamarit Sumalla	http://www.tirant.com/indexes/9788498764956.txt	http://www.tirant.com/resenyas/9788498764956-resenya.txt	15.00	3	239
9788498764185	Proceso penal de menores	http://www.tirant.com/detalle?articulo=9788498764185	http://www.tirant.com/portadas/9788498764185.jpg	0100000000|0105000000|0105060000|0100000000|0117000000|0117010000|	|Esther González Pillado |Victor Moreno Catena |Helena Soleto Muñoz |Mª Dolores Fernández Fustes |José Alberto Revilla González |Raquel López Jiménez |Pablo Grande Seara |Vicente C. Guzmán Fluja	Tirant lo Blanch	05/2009	39	Esther González Pillado	http://www.tirant.com/indexes/9788498764185.txt	http://www.tirant.com/resenyas/9788498764185-resenya.txt	20.00	3	342
9788498765076	Tomo XVIII Esquemas de Extranjería	http://www.tirant.com/detalle?articulo=9788498765076	http://www.tirant.com/portadas/9788498765076.jpg	0100000000|0102000000|0102200000|0100000000|0117000000|0117010000|	|Josep Ramon Fuentes i Gasó |Judith Gifreu i Font |Ramón Torres Estrada	Tirant lo Blanch	05/2009	2588	Josep Ramon Fuentes i Gasó	http://www.tirant.com/indexes/9788498765076.txt	http://www.tirant.com/resenyas/9788498765076-resenya.txt	13.00	3	257
9788490047545	Bases para la mediación familiar	http://www.tirant.com/detalle?articulo=9788490047545	http://www.tirant.com/portadas/9788490047545.jpg	0200000000|0206000000|0200000000|0215000000|	|Luis Miguel Rondón García	Tirant lo Blanch	03/2012	53	Luis Miguel Rondón García	http://www.tirant.com/indexes/9788490047545.txt	http://www.tirant.com/resenyas/9788490047545-resenya.txt	18.00	3	276
9788498764819	Problemática contable , tributaria y de la TGSS , en sede concursal	http://www.tirant.com/detalle?articulo=9788498764819	http://www.tirant.com/portadas/9788498764819.jpg	0100000000|0101000000|0101280000|	|Fernando Gómez Martín	Tirant lo Blanch	05/2009	2708	Fernando Gómez Martín	http://www.tirant.com/indexes/9788498764819.txt	http://www.tirant.com/resenyas/9788498764819-resenya.txt	25.00	3	561
9788498765120	El cierre patronal	http://www.tirant.com/detalle?articulo=9788498765120	http://www.tirant.com/portadas/9788498765120.jpg	0100000000|0104000000|0104060000|	|Margarita Miñarro Yanini	Tirant lo Blanch	2009	39	Margarita Miñarro Yanini	http://www.tirant.com/indexes/9788498765120.txt	http://www.tirant.com/resenyas/9788498765120-resenya.txt	15.00	3	316
9788498765113	Relaciones intergubernamentales Estado-Comunidades Autónomas	http://www.tirant.com/detalle?articulo=9788498765113	http://www.tirant.com/portadas/9788498765113.jpg	0100000000|0107000000|0107030000|	|Mª José Ridaura Martínez	Tirant lo Blanch	05/2009	47	Mª José Ridaura Martínez	http://www.tirant.com/indexes/9788498765113.txt	http://www.tirant.com/resenyas/9788498765113-resenya.txt	13.00	3	215
9788498765342	Normativa de l´Advocacia Catalana	http://www.tirant.com/detalle?articulo=9788498765342	http://www.tirant.com/portadas/9788498765342.jpg	0100000000|0105000000|0105030000|	|Joan Picó i Junoy	Tirant lo Blanch	05/2009	37	Joan Picó i Junoy	http://www.tirant.com/indexes/9788498765342.txt	http://www.tirant.com/resenyas/9788498765342-resenya.txt	4.00	3	101
9788498764710	La naranja mecánica . Problemas de violencia y resocialización en el siglo XXI	http://www.tirant.com/detalle?articulo=9788498764710	http://www.tirant.com/portadas/9788498764710.jpg	0100000000|0115000000|	|José Manuel Ríos Corbacho	Tirant lo Blanch	05/2009	2324	José Manuel Ríos Corbacho	http://www.tirant.com/indexes/9788498764710.txt	http://www.tirant.com/resenyas/9788498764710-resenya.txt	10.00	3	99
9788498765335	El derecho de voto de los discapacitados y otras personas vulnerables	http://www.tirant.com/detalle?articulo=9788498765335	http://www.tirant.com/portadas/9788498765335.jpg	0100000000|0107000000|0107020000|	|Luis Galvez Muñoz	Tirant lo Blanch	05/2009	39	Luis Galvez Muñoz	http://www.tirant.com/indexes/9788498765335.txt	http://www.tirant.com/resenyas/9788498765335-resenya.txt	13.00	3	192
9788498765151	Banca para particulares y PYMES	http://www.tirant.com/detalle?articulo=9788498765151	http://www.tirant.com/portadas/9788498765151.jpg	0200000000|0202000000|0202040000|0202040100|	|Francisco Muñoz Balaguer	Tirant lo Blanch	05/2009	2683	Francisco Muñoz Balaguer	http://www.tirant.com/indexes/9788498765151.txt	http://www.tirant.com/resenyas/9788498765151-resenya.txt	10.00	3	120
9788498764420	Règim Jurídic dels Governs Locals de Catalunya	http://www.tirant.com/detalle?articulo=9788498764420	http://www.tirant.com/portadas/9788498764420.jpg	0100000000|0102000000|0102060000|0100000000|0117000000|0117010000|	|Judith Gifreu i Font |Josep Ramon Fuentes i Gasó |I altres	Tirant lo Blanch	06/2009	44	Judith Gifreu i Font	http://www.tirant.com/indexes/9788498764420.txt	http://www.tirant.com/resenyas/9788498764420-resenya.txt	50.00	3	1316
9788498765236	Las Nuevas Tecnologías en los Delitos Contra el Patrimonio y el Orden Socioeconómico	http://www.tirant.com/detalle?articulo=9788498765236	http://www.tirant.com/portadas/9788498765236.jpg	0100000000|0103000000|0103060000|0103060400|0100000000|0117000000|0117010000|	|Patricia Faraldo Cabana	Tirant lo Blanch	06/2009	63	Patricia Faraldo Cabana	http://www.tirant.com/indexes/9788498765236.txt	http://www.tirant.com/resenyas/9788498765236-resenya.txt	13.00	3	318
9788498765328	Política , parlamento y educación en la transición española a la democracia	http://www.tirant.com/detalle?articulo=9788498765328	http://www.tirant.com/portadas/9788498765328.jpg	0200000000|0204000000|0200000000|0215000000|0300000000|0309000000|0309010000|0300000000|0319000000|	|Juan-Carlos Hernández Beltrán	Tirant lo Blanch	06/2009	2624	Juan-Carlos Hernández Beltrán	http://www.tirant.com/indexes/9788498765328.txt	http://www.tirant.com/resenyas/9788498765328-resenya.txt	13.00	3	285
9788498764048	El reparto de la materia imponible entre la Hacienda Autonómica y Local	http://www.tirant.com/detalle?articulo=9788498764048	http://www.tirant.com/portadas/9788498764048.jpg	0100000000|0102000000|0102050000|0100000000|0102000000|0102060000|0100000000|0106000000|0106060000|0100000000|0117000000|0117010000|	|Cristobal J. Borrero Moro	Tirant lo Blanch	06/2009	47	Cristobal J. Borrero Moro	http://www.tirant.com/indexes/9788498764048.txt	http://www.tirant.com/resenyas/9788498764048-resenya.txt	10.00	3	188
9788498764932	Los efectos psicosociales de la pena de prisión	http://www.tirant.com/detalle?articulo=9788498764932	http://www.tirant.com/portadas/9788498764932.jpg	0100000000|0103000000|0103050000|0103050300|0100000000|0103000000|0103080000|	|Francisco Javier Álvarez García |Pedro Ramón Díez González |José Antonio Álvarez Díaz	Tirant lo Blanch	06/2009	39	Francisco Javier Álvarez García	http://www.tirant.com/indexes/9788498764932.txt	http://www.tirant.com/resenyas/9788498764932-resenya.txt	13.00	3	194
9788498764499	El Silencio Administrativo y su Problemática Procesal	http://www.tirant.com/detalle?articulo=9788498764499	http://www.tirant.com/portadas/9788498764499.jpg	0100000000|0102000000|0102110000|0100000000|0117000000|0117010000|	|María José Alonso Mas |Edilberto Narbón Laínez	Tirant lo Blanch	06/2009	39	María José Alonso Mas	http://www.tirant.com/indexes/9788498764499.txt	http://www.tirant.com/resenyas/9788498764499-resenya.txt	15.00	3	225
9788498764352	La Responsabilidad Civil Ante un Ilícito Penal Cometido por un Menor	http://www.tirant.com/detalle?articulo=9788498764352	http://www.tirant.com/portadas/9788498764352.jpg	0100000000|0101000000|0101080000|0101080400|0100000000|0117000000|0117010000|	|Jesús Ángel Bonilla Correa	Tirant lo Blanch	06/2009	39	Jesús Ángel Bonilla Correa	http://www.tirant.com/indexes/9788498764352.txt	http://www.tirant.com/resenyas/9788498764352-resenya.txt	20.00	3	439
9788498765212	La inmigración en España	http://www.tirant.com/detalle?articulo=9788498765212	http://www.tirant.com/portadas/9788498765212.jpg	0100000000|0109000000|0109010000|0200000000|0205000000|0205020000|0200000000|0215000000|	|José Francisco Parra |María Jesús Criado |Leticia Delgado Godoy |Elda González Martínez |Mª Asunción Merino Hernando |Lucía Nieto Huertas |Jessica Retis |S. Torrecuadrada García-Lozano	Tirant lo Blanch	06/2009	2666	José Francisco Parra	http://www.tirant.com/indexes/9788498765212.txt	http://www.tirant.com/resenyas/9788498765212-resenya.txt	15.00	3	249
9788498764055	La perfección del contrato en derecho privado	http://www.tirant.com/detalle?articulo=9788498764055	http://www.tirant.com/portadas/9788498764055.jpg	0100000000|0101000000|0101140000|	|Miguel Ángel Pendón Meléndez	Tirant lo Blanch	06/2009	2580	Miguel Ángel Pendón Meléndez	http://www.tirant.com/indexes/9788498764055.txt	http://www.tirant.com/resenyas/9788498764055-resenya.txt	23.00	3	401
9788498762211	Conflictos armados y Derecho Internacional Humanitario	http://www.tirant.com/detalle?articulo=9788498762211	http://www.tirant.com/portadas/9788498762211.jpg	0100000000|0109000000|0109010000|0100000000|0111000000|0111040000|0100000000|0117000000|0117010000|	|Consuelo Ramón Chornet |Romulado Bermejo García |María José Cervell Hortal |Javier de Lucas Martín |José Elías Esteve Moltó |Carlos R. Fernández Liesa |Cesáreo Gutiérrez Espada |A. Lazari |José Roberto Pérez Salom |Pilar Pozo Serrano |Luis Pérez-Prat Durb	Tirant lo Blanch	06/2009	2536	Consuelo Ramón Chornet	http://www.tirant.com/indexes/9788498762211.txt	http://www.tirant.com/resenyas/9788498762211-resenya.txt	18.00	3	314
9788498765427	Jazz y Literatura	http://www.tirant.com/detalle?articulo=9788498765427	http://www.tirant.com/portadas/9788498765427.jpg	0300000000|0311000000|0311110000|0300000000|0319000000|	|Gregory Charles Stallings	Tirant lo Blanch	06/2009	2900	Gregory Charles Stallings	http://www.tirant.com/indexes/9788498765427.txt	http://www.tirant.com/resenyas/9788498765427-resenya.txt	15.00	3	250
9788498762044	El Derecho de los Tratados en la jurisprudencia comunitaria	http://www.tirant.com/detalle?articulo=9788498762044	http://www.tirant.com/portadas/9788498762044.jpg	0100000000|0109000000|0109030000|0100000000|0117000000|0117010000|	|Francisco José Pascual Vives	Tirant lo Blanch	06/2009	39	Francisco José Pascual Vives	http://www.tirant.com/indexes/9788498762044.txt	http://www.tirant.com/resenyas/9788498762044-resenya.txt	23.00	3	369
9788498765359	Proceso Europeo de escasa cuantía	http://www.tirant.com/detalle?articulo=9788498765359	http://www.tirant.com/portadas/9788498765359.jpg	0100000000|0105000000|0105050000|0100000000|0117000000|0117010000|	|María Isabel González Cano	Tirant lo Blanch	06/2009	39	María Isabel González Cano	http://www.tirant.com/indexes/9788498765359.txt	http://www.tirant.com/resenyas/9788498765359-resenya.txt	10.00	3	126
9788498765410	Análisis masivo de datos y contraterrorismo	http://www.tirant.com/detalle?articulo=9788498765410	http://www.tirant.com/portadas/9788498765410.jpg	0100000000|0112000000|0112010000|0100000000|0117000000|0117010000|0200000000|0214000000|0200000000|0215000000|	|Pedro Carrasco Jiménez	Tirant lo Blanch	06/2009	39	Pedro Carrasco Jiménez	http://www.tirant.com/indexes/9788498765410.txt	http://www.tirant.com/resenyas/9788498765410-resenya.txt	15.00	3	254
9788498765304	Reducción y adaptación de la jornada por conciliación	http://www.tirant.com/detalle?articulo=9788498765304	http://www.tirant.com/portadas/9788498765304.jpg	0100000000|0104000000|0104080000|0104080200|0100000000|0117000000|0117010000|	|Tomás Sala Franco |María Amparo Ballester Pastor	Tirant lo Blanch	06/2009	2681	Tomás Sala Franco	http://www.tirant.com/indexes/9788498765304.txt	http://www.tirant.com/resenyas/9788498765304-resenya.txt	10.00	3	131
9788498764840	Embargo de bienes y derechos en la Ley de Enjuiciamiento Civil	http://www.tirant.com/detalle?articulo=9788498764840	http://www.tirant.com/portadas/9788498764840.jpg	0100000000|0105000000|0105050000|0100000000|0117000000|0117010000|	|María Isabel González Cano	Tirant lo Blanch	06/2009	62	María Isabel González Cano	http://www.tirant.com/indexes/9788498764840.txt	http://www.tirant.com/resenyas/9788498764840-resenya.txt	15.00	3	201
9788498765373	Comentarios al Estatuto de Autonomía para Andalucía	http://www.tirant.com/detalle?articulo=9788498765373	http://www.tirant.com/portadas/9788498765373.jpg	0100000000|0102000000|0102050000|0100000000|0117000000|0117010000|	|Manuel José Terol Becerra |y otros	Tirant lo Blanch	06/2009	44	Manuel José Terol Becerra	http://www.tirant.com/indexes/9788498765373.txt	http://www.tirant.com/resenyas/9788498765373-resenya.txt	50.00	3	694
9788498765731	Participación y representación política	http://www.tirant.com/detalle?articulo=9788498765731	http://www.tirant.com/portadas/9788498765731.jpg	0200000000|0204000000|0200000000|0215000000|	|Manuel Menéndez Alzamora |y otros	Tirant lo Blanch	09/2009	2666	Manuel Menéndez Alzamora	http://www.tirant.com/indexes/9788498765731.txt	http://www.tirant.com/resenyas/9788498765731-resenya.txt	23.00	3	553
9788498765694	La protección del menor	http://www.tirant.com/detalle?articulo=9788498765694	http://www.tirant.com/portadas/9788498765694.jpg	0100000000|0101000000|0101110000|0101110100|0100000000|0103000000|0103010000|0100000000|0104000000|0104010000|0100000000|0117000000|0117010000|	|Antonio Vallés |y otros	Tirant lo Blanch	09/2009	51	Antonio Vallés	http://www.tirant.com/indexes/9788498765694.txt	http://www.tirant.com/resenyas/9788498765694-resenya.txt	25.00	3	470
9788498765717	Teorías sobre sociedad , familia y educación	http://www.tirant.com/detalle?articulo=9788498765717	http://www.tirant.com/portadas/9788498765717.jpg	0200000000|0205000000|0205010000|	|Francesc J. Hernández |José Beltrán |Adriana Marrero	Tirant lo Blanch	09/2009	2654	Francesc J. Hernández	http://www.tirant.com/indexes/9788498765717.txt	http://www.tirant.com/resenyas/9788498765717-resenya.txt	26.00	3	756
9788498765502	Acción rescisoria concursal	http://www.tirant.com/detalle?articulo=9788498765502	http://www.tirant.com/portadas/9788498765502.jpg	0100000000|0101000000|0101280000|0100000000|0117000000|0117010000|	|Eduardo Aznar Giner	Tirant lo Blanch	09/2009	2708	Eduardo Aznar Giner	http://www.tirant.com/indexes/9788498765502.txt	http://www.tirant.com/resenyas/9788498765502-resenya.txt	13.00	3	247
9788498765786	Los derechos de los inmigrantes en España	http://www.tirant.com/detalle?articulo=9788498765786	http://www.tirant.com/portadas/9788498765786.jpg	0100000000|0102000000|0102200000|0100000000|0117000000|0117010000|	|Eliseo Aja |y otros	Tirant lo Blanch	09/2009	2230	Eliseo Aja	http://www.tirant.com/indexes/9788498765786.txt	http://www.tirant.com/resenyas/9788498765786-resenya.txt	25.00	3	628
9788498764635	Teorías Políticas Contemporáneas	http://www.tirant.com/detalle?articulo=9788498764635	http://www.tirant.com/portadas/9788498764635.jpg	0200000000|0204000000|0200000000|0215000000|	|Ramón Máiz |Rafael del Águila |Elena García Guitián |Javier Roiz |Julián Sauquillo |Ferran Requejo |Eduard Gonzalo |Fernando Vallespín |Carmelo Moreno del Río |Carlos Thiebaut |Ricard Zapata-Barrero |Cristina Sánchez Muñoz |Mª Pilar González Altable |Marí	Tirant lo Blanch	09/2009	2666	Ramón Máiz	http://www.tirant.com/indexes/9788498764635.txt	http://www.tirant.com/resenyas/9788498764635-resenya.txt	20.00	3	542
9788498765205	Tomo XXV Esquemas de Obligaciones y contratos	http://www.tirant.com/detalle?articulo=9788498765205	http://www.tirant.com/portadas/9788498765205.jpg	0100000000|0101000000|0101080000|0101080100|0100000000|0117000000|0117010000|	|Antonio Jiménez Clar	Tirant lo Blanch	09/2009	2588	Antonio Jiménez Clar	http://www.tirant.com/indexes/9788498765205.txt	http://www.tirant.com/resenyas/9788498765205-resenya.txt	13.00	3	205
9788490041086	Código penal Jurisprudencia Sistematizada	http://www.tirant.com/detalle?articulo=9788490041086	http://www.tirant.com/portadas/9788490041086.jpg	0100000000|0103000000|0103030000|0100000000|0117000000|0117010000|	|Carlos Climent Durán	Tirant lo Blanch	05/2011	37	Carlos Climent Durán	http://www.tirant.com/indexes/9788490041086.txt	http://www.tirant.com/resenyas/9788490041086-resenya.txt	48.00	3	2469
9788499850771	Ordenación del territorio , patrimonio histórico y medio ambiente en el código penal y la legislación especial	http://www.tirant.com/detalle?articulo=9788499850771	http://www.tirant.com/portadas/9788499850771.jpg	0100000000|0103000000|0103060000|0103060400|0100000000|0117000000|0117010000|	|Patricia Faraldo Cabana |Luz María Puente Aba |José Ángel Brandariz García |Agustina Iglesias Skulj |Eduardo Ramón Ribas |José Antonio Ramos Vázquez |Luis Rodríguez Moro |Eva María Souto García |Carlos Suárez-Mira Rodríguez |Mónica Zapico Barbeito	Tirant lo Blanch	05/2011	44	Patricia Faraldo Cabana	http://www.tirant.com/indexes/9788499850771.txt	http://www.tirant.com/resenyas/9788499850771-resenya.txt	39.00	3	687
9788490041451	El derecho a una buena administración y la ética pública	http://www.tirant.com/detalle?articulo=9788490041451	http://www.tirant.com/portadas/9788490041451.jpg	0100000000|0102000000|0102110000|0100000000|0117000000|0117010000|	|Carmen María Ávila Rodríguez |Francisco Gutiérrez Rodríguez |Yolanda García Calvente |Lucio Pegoraro |Lorenzo Martín-Retortillo Baquer |Gerardo Ruiz-Rico Ruiz |Jaime Rodríguez-Arana Muñoz |Ángel Sánchez Blanco |Manuel Villoria Mendieta |José Chamizo de la	Tirant lo Blanch	05/2011	39	Carmen María Ávila Rodríguez	http://www.tirant.com/indexes/9788490041451.txt	http://www.tirant.com/resenyas/9788490041451-resenya.txt	15.00	3	238
9788498764901	El nomos de la guerra	http://www.tirant.com/detalle?articulo=9788498764901	http://www.tirant.com/portadas/9788498764901.jpg	0100000000|0111000000|0111030000|0100000000|0117000000|0117010000|	|Roger Campione	Tirant lo Blanch	09/2009	40	Roger Campione	http://www.tirant.com/indexes/9788498764901.txt	http://www.tirant.com/resenyas/9788498764901-resenya.txt	10.00	3	190
9788498766042	Les dones al món rural en Catalunya	http://www.tirant.com/detalle?articulo=9788498766042	http://www.tirant.com/portadas/9788498766042.jpg	0100000000|0101000000|0101120000|0100000000|0117000000|0117010000|0200000000|0205000000|0205060000|0200000000|0215000000|	|Antonio Colom Gorgues |Mª José Puyalto Franco	Tirant lo Blanch	09/2009	39	Antonio Colom Gorgues	http://www.tirant.com/indexes/9788498766042.txt	http://www.tirant.com/resenyas/9788498766042-resenya.txt	13.00	3	232
